id,start_date,avg_speed,end_date,length,max_speed,norm_fuel_consumed,type,end_address,start_address,points,tracker_id
32364.0,2024-06-28 03:42:45,39.0,2024-06-28 03:51:00,5.37,59.0,,regular,"An der Hufschmiede, 6, Nordwest, Leipzig, Saxony, Germany, 04158","DHL Paketzentrum 04, Poststraße, 28, Güterverkehrszentrum Nord, Leipzig, Saxony, Germany, 04158",89.0,877768
32365.0,2024-06-28 03:55:20,43.0,2024-06-28 04:21:11,18.37,59.0,,regular,"Salamanderstraße, 34, Ost, Leipzig, Saxony, Germany, 04329","An der Hufschmiede, Nordwest, Leipzig, Saxony, Germany, 04158",271.0,877768
32366.0,2024-06-28 04:26:47,41.0,2024-06-28 04:36:11,6.42,58.0,,regular,"Albrechtshainer Straße, 18, Ost, Leipzig, Saxony, Germany, 04316","Salamanderstraße, 34, Ost, Leipzig, Saxony, Germany, 04329",105.0,877768
32367.0,2024-06-28 04:40:26,35.0,2024-06-28 04:43:52,2.03,59.0,,regular,"Breslauer Straße, 7, Südost, Leipzig, Saxony, Germany, 04299","Albrechtshainer Straße, Südost, Leipzig, Saxony, Germany, 04299",39.0,877768
32368.0,2024-06-28 04:48:03,43.0,2024-06-28 04:59:52,8.54,59.0,,regular,"S 38, Südost, Leipzig, Saxony, Germany, 04288","Breslauer Straße, 7, Südost, Leipzig, Saxony, Germany, 04299",131.0,877768
32369.0,2024-06-28 05:04:03,43.0,2024-06-28 05:23:48,14.31,59.0,,regular,"Am Wildbuschgraben, 3, Panitzsch, Landkreis Leipzig, Saxony, Germany, 04451","S 38, Südost, Leipzig, Saxony, Germany, 04288",213.0,877768
32370.0,2024-06-28 05:27:59,37.0,2024-06-28 05:32:53,3.01,59.0,,regular,"An der Bergschule, 42, Taucha, Saxony, Germany, 04425","Am Wildbuschgraben, 3, Panitzsch, Landkreis Leipzig, Saxony, Germany, 04451",52.0,877768
32371.0,2024-06-28 05:37:04,41.0,2024-06-28 05:47:53,7.45,59.0,,regular,"Möbel Boss, Schongauerstraße, 43, Ost, Leipzig, Saxony, Germany, 04328","An der Bergschule, 42, Taucha, Saxony, Germany, 04425",114.0,877768
32372.0,2024-06-28 05:52:04,41.0,2024-06-28 06:12:29,13.98,59.0,,regular,"Integrative Kindertagesstätte, Kantatenweg, Südwest, Leipzig, Saxony, Germany, 04229","Möbel Boss, Schongauerstraße, 43, Ost, Leipzig, Saxony, Germany, 04328",211.0,877768
32373.0,2024-06-28 06:16:42,46.0,2024-06-28 06:37:45,16.03,59.0,,regular,"An der Gärtnerei, 15, Markranstädt, Saxony, Germany, 04420","VfK Blau-Weiß Leipzig 1892 e.V., Kantatenweg, 39, Südwest, Leipzig, Saxony, Germany, 04229",231.0,877768
32374.0,2024-06-28 06:42:00,45.0,2024-06-28 07:05:26,17.48,59.0,,regular,"A 9, Leuna, Saxony-Anhalt, Germany, 06237","An der Gärtnerei, 11, Markranstädt, Saxony, Germany, 04420",259.0,877768
32375.0,2024-06-28 07:09:41,43.0,2024-06-28 07:20:26,7.74,59.0,,regular,"Nordstraße, Markranstädt, Saxony, Germany, 04420","A 9, Leuna, Saxony-Anhalt, Germany, 06237",119.0,877768
32376.0,2024-06-28 07:24:41,44.0,2024-06-28 07:34:56,7.44,59.0,,regular,"Ochsensaalbrücke, Schkeuditz, Saxony, Germany, 04435","Nordstraße, Markranstädt, Saxony, Germany, 04420",117.0,877768
32377.0,2024-06-28 07:39:12,41.0,2024-06-28 07:50:17,7.58,58.0,,regular,"Kranichweg, 12, Markranstädt, Saxony, Germany, 04420","Ochsensaalbrücke, Schkeuditz, Saxony, Germany, 04435",120.0,877768
32378.0,2024-06-28 07:54:28,45.0,2024-06-28 08:23:58,22.0,59.0,,regular,"Zum Kap, Wohngebiet Harthweide, Zwenkau, Saxony, Germany, 04442","Kranichweg, 12, Markranstädt, Saxony, Germany, 04420",326.0,877768
32379.0,2024-06-28 08:28:12,44.0,2024-06-28 08:47:53,14.35,59.0,,regular,"Schkeitbarer Weg, 20, Südwest, Leipzig, Saxony, Germany, 04249","Zum Kap, Wohngebiet Harthweide, Zwenkau, Saxony, Germany, 04442",219.0,877768
32380.0,2024-06-28 08:52:03,44.0,2024-06-28 09:22:29,22.09,59.0,,regular,"Zur Göselmündung, Markkleeberg, Saxony, Germany, 04416","Schkeitbarer Weg, Südwest, Leipzig, Saxony, Germany, 04249",326.0,877768
32381.0,2024-06-28 09:26:43,45.0,2024-06-28 10:00:05,24.8,59.0,,regular,"Rehpfad, 90, Markranstädt, Saxony, Germany, 04420","Zur Göselmündung, Markkleeberg, Saxony, Germany, 04416",365.0,877768
32382.0,2024-06-28 10:04:14,43.0,2024-06-28 10:19:11,10.8,59.0,,regular,"Gerhard-Ellrodt-Straße, Südwest, Leipzig, Saxony, Germany, 04249","Rehpfad, 90, Markranstädt, Saxony, Germany, 04420",164.0,877768
32383.0,2024-06-28 10:23:20,42.0,2024-06-28 10:38:22,10.5,59.0,,regular,"Hafendorf (geplant), A 38, Südwest, Leipzig, Saxony, Germany, 04249","Gerhard-Ellrodt-Straße, Südwest, Leipzig, Saxony, Germany, 04249",169.0,877768
32384.0,2024-06-28 10:42:37,44.0,2024-06-28 11:02:22,14.47,59.0,,regular,"Kappstraße, Markranstädt, Saxony, Germany, 04420","Hafendorf (geplant), A 38, Südwest, Leipzig, Saxony, Germany, 04249",216.0,877768
32385.0,2024-06-28 11:06:32,43.0,2024-06-28 11:31:23,17.98,59.0,,regular,"Merseburger Straße, 132, Schkeuditz, Saxony, Germany, 04435","Kappstraße, Markranstädt, Saxony, Germany, 04420",266.0,877768
32386.0,2024-06-28 11:35:34,44.0,2024-06-28 11:58:49,17.04,59.0,,regular,"Festzelt, Haynaer Straße, Rackwitz, Nordsachsen, Saxony, Germany, 04519","Merseburger Straße, 145, Schkeuditz, Saxony, Germany, 04435",249.0,877768
32387.0,2024-06-28 12:04:15,42.0,2024-06-28 12:17:19,9.05,59.0,,regular,"S 1, Nordwest, Leipzig, Saxony, Germany, 04158","Festzelt, Haynaer Straße, Rackwitz, Nordsachsen, Saxony, Germany, 04519",145.0,877768
32388.0,2024-06-28 12:21:33,44.0,2024-06-28 12:41:40,14.81,59.0,,regular,"Sportgemeinschaft LVB, Neue Linie, 20, Süd, Leipzig, Saxony, Germany, 04277","S 1, Nordwest, Leipzig, Saxony, Germany, 04158",219.0,877768
32389.0,2024-06-28 12:45:51,46.0,2024-06-28 13:18:56,25.54,59.0,,regular,"Weststraße, 109, Markranstädt, Saxony, Germany, 04420","Sportgemeinschaft LVB, Neue Linie, 20, Süd, Leipzig, Saxony, Germany, 04277",364.0,877768
32390.0,2024-06-28 13:23:16,44.0,2024-06-28 13:37:57,10.85,59.0,,regular,"Teichäcker, Leuna, Saxony-Anhalt, Germany, 06237","Weststraße, 133, Markranstädt, Saxony, Germany, 04420",164.0,877768
32391.0,2024-06-28 13:42:10,42.0,2024-06-28 13:54:17,8.47,59.0,,regular,"Siemensstraße, Markranstädt, Saxony, Germany, 04420","Teichäcker, Leuna, Saxony-Anhalt, Germany, 06237",126.0,877768
32392.0,2024-06-28 13:58:29,42.0,2024-06-28 14:13:28,10.57,59.0,,regular,"Heinrich-Heine-Straße, Sternenhöfe Schkeuditz, Schkeuditz, Saxony, Germany, 04435","Siemensstraße, Markranstädt, Saxony, Germany, 04420",165.0,877768
32393.0,2024-06-28 14:17:41,44.0,2024-06-28 14:33:23,11.6,59.0,,regular,"Ernst-Thälmann-Straße, Schkeuditz, Saxony, Germany, 04435","Rathaus-Carré, Theodor-Heuss-Straße, Schkeuditz, Saxony, Germany, 04435",168.0,877768
32394.0,2024-06-28 14:37:34,44.0,2024-06-28 15:06:49,21.27,59.0,,regular,"Am Steinberg, 10, Leuna, Saxony-Anhalt, Germany, 06237","Ernst-Thälmann-Straße, Schkeuditz, Saxony, Germany, 04435",316.0,877768
32395.0,2024-06-28 15:11:04,42.0,2024-06-28 15:37:50,18.94,59.0,,regular,"Porsche HPC #1 CCS bis 350kW, Porschestraße, Porsche-Werk Leipzig, Leipzig, Saxony, Germany, 04158","Am Steinberg, 19, Leuna, Saxony-Anhalt, Germany, 06237",289.0,877768
32396.0,2024-06-28 15:42:00,44.0,2024-06-28 15:59:31,12.77,59.0,,regular,"Nordhäuser Weg, 10, West, Leipzig, Saxony, Germany, 04205","Innogy, Porschestraße, Porsche-Werk Leipzig, Nordwest, Leipzig, Saxony, Germany, 04158",189.0,877768
32397.0,2024-06-28 16:03:46,41.0,2024-06-28 16:14:06,7.05,59.0,,regular,"Dahlienweg, 43, Markranstädt, Saxony, Germany, 04420","Schönauer Ring, 59, West, Leipzig, Saxony, Germany, 04205",116.0,877768
32398.0,2024-06-28 16:18:17,44.0,2024-06-28 16:35:07,12.34,59.0,,regular,"Friesenstraße, Altwest, Leipzig, Saxony, Germany, 04177","Dahlienweg, 43, Markranstädt, Saxony, Germany, 04420",188.0,877768
32399.0,2024-06-28 16:39:22,44.0,2024-06-28 16:55:22,11.86,59.0,,regular,"Zum Wasserwerk, 14, Markranstädt, Saxony, Germany, 04420","Reiterhof Lukas, Vierackerwiesen, Altwest, Leipzig, Saxony, Germany, 04179",175.0,877768
32400.0,2024-06-28 16:59:33,42.0,2024-06-28 17:13:53,10.13,59.0,,regular,"Thomas-Müntzer-Straße, 10, West, Leipzig, Saxony, Germany, 04207","Zum Wasserwerk, 14, Markranstädt, Saxony, Germany, 04420",157.0,877768
32401.0,2024-06-28 17:18:08,39.0,2024-06-28 17:27:43,6.3,59.0,,regular,"Rolf-Axen-Straße, 27, Südwest, Leipzig, Saxony, Germany, 04229","West, Leipzig, Saxony, Germany, 04207",110.0,877768
32402.0,2024-06-28 17:31:55,44.0,2024-06-28 17:52:49,15.43,59.0,,regular,"Baumweg, Markranstädt, Saxony, Germany, 04420","Rolf-Axen-Straße, 14, Südwest, Leipzig, Saxony, Germany, 04229",237.0,877768
32403.0,2024-06-28 17:57:00,44.0,2024-06-28 18:16:24,14.12,59.0,,regular,"Camping (geplant), A 38, Südwest, Leipzig, Saxony, Germany","Baumweg, Markranstädt, Saxony, Germany, 04420",213.0,877768
32404.0,2024-06-28 18:20:34,45.0,2024-06-28 18:42:50,16.68,59.0,,regular,"Wundtstraße, Süd, Leipzig, Saxony, Germany, 04275","Camping (geplant), A 38, Südwest, Leipzig, Saxony, Germany",239.0,877768
32405.0,2024-06-28 18:47:04,45.0,2024-06-28 19:16:51,22.13,59.0,,regular,"S 75, Pegau, Saxony, Germany, 04249","Schleußiger Weg, Wundtstraße, Süd, Leipzig, Saxony, Germany, 04275",316.0,877768
32406.0,2024-06-28 19:21:04,45.0,2024-06-28 19:58:32,27.92,59.0,,regular,"Slipstelle Feuerwehr, Markkleeberg, Saxony, Germany, 04416","S 75, Pegau, Saxony, Germany, 04249",402.0,877768
32407.0,2024-06-28 20:02:48,40.0,2024-06-28 20:21:58,12.9,57.0,,regular,"Halle 2, Bornaische Straße, Süd, Leipzig, Saxony, Germany, 04279","Zur Göselmündung, Markkleeberg, Saxony, Germany, 04416",200.0,877768
32408.0,2024-06-28 20:28:14,43.0,2024-06-28 20:44:39,11.84,59.0,,regular,"Kolmbergdenkmal, Auf dem Colmberg, Südost, Leipzig, Saxony, Germany, 04288","Halle 2, Bornaische Straße, Süd, Leipzig, Saxony, Germany, 04279",184.0,877768
32409.0,2024-06-28 20:48:55,44.0,2024-06-28 21:19:45,22.53,59.0,,regular,"Leo-Tolstoi-Straße, 1, Nordost, Leipzig, Saxony, Germany, 04357","Lebensraum Tongrube, Seifertshainer Straße, Südost, Leipzig, Saxony, Germany, 04288",328.0,877768
32410.0,2024-06-28 21:23:56,42.0,2024-06-28 21:36:50,9.11,59.0,,regular,"Kömmlitzer Weg, Nordwest, Leipzig, Saxony, Germany, 04158","Leo-Tolstoi-Straße, 1, Nordost, Leipzig, Saxony, Germany, 04357",139.0,877768
32411.0,2024-06-28 21:41:05,34.0,2024-06-28 21:46:10,2.9,59.0,,regular,"Zum Wald, Nordwest, Leipzig, Saxony, Germany, 04158","Kömmlitzer Weg, Nordwest, Leipzig, Saxony, Germany, 04158",55.0,877768
32412.0,2024-06-28 21:50:22,44.0,2024-06-28 21:59:36,6.72,59.0,,regular,"Georg-Schumann-Straße, 56b, Nord, Leipzig, Saxony, Germany, 04155","Zum Wald, Nordwest, Leipzig, Saxony, Germany, 04158",108.0,877768
32413.0,2024-06-28 22:03:47,40.0,2024-06-28 22:17:26,9.09,59.0,,regular,"Ugiwinkel, 16, Südost, Leipzig, Saxony, Germany, 04289","Georg-Schumann-Straße, 56b, Nord, Leipzig, Saxony, Germany, 04155",152.0,877768
32414.0,2024-06-28 22:21:41,45.0,2024-06-28 22:36:57,11.42,59.0,,regular,"Butterweg, Großpösna, Landkreis Leipzig, Saxony, Germany, 04463","Dösner Straße, Südost, Leipzig, Saxony, Germany, 04289",163.0,877768
32415.0,2024-06-28 22:41:12,44.0,2024-06-28 22:58:47,12.77,59.0,,regular,"Studentenwohnheim Bornaische Straße 138a, Bornaische Straße, 138a, Leipzig, Saxony, Germany, 04279","Sandgrubenweg, Großpösna, Landkreis Leipzig, Saxony, Germany, 04463",196.0,877768
32416.0,2024-06-28 23:03:01,46.0,2024-06-28 23:28:53,19.71,59.0,,regular,"Albersdorfer Straße, Südwest, Leipzig, Saxony, Germany, 04249","Studentenwohnheim Bornaische Straße 138b, Bornaische Straße, 138b, Leipzig, Saxony, Germany, 04279",276.0,877768
32417.0,2024-06-28 23:33:04,43.0,2024-06-29 00:05:39,23.37,59.0,,regular,"Hallesche Straße, 78, Nordwest, Leipzig, Saxony, Germany, 04159","Albersdorfer Straße, Südwest, Leipzig, Saxony, Germany, 04249",360.0,877768
32418.0,2024-06-29 00:09:54,44.0,2024-06-29 00:32:00,16.16,59.0,,regular,"B 184, Krostitz, Nordsachsen, Saxony, Germany, 04519","Hallesche Straße, 80, Nordwest, Leipzig, Saxony, Germany, 04159",245.0,877768
32419.0,2024-06-29 00:36:11,45.0,2024-06-29 00:54:30,13.62,59.0,,regular,"Trufanowstraße, 24, Mitte, Leipzig, Saxony, Germany, 04105","B 184, Krostitz, Nordsachsen, Saxony, Germany, 04519",209.0,877768
32420.0,2024-06-29 00:58:45,43.0,2024-06-29 01:14:56,11.57,59.0,,regular,"Touristischer Gewässerverbund Leipziger Neuseenland, Lauerscher Weg, Leipzig, Saxony, Germany, 04249","Springerstraße, 24, Mitte, Leipzig, Saxony, Germany, 04105",177.0,877768
32421.0,2024-06-29 01:19:11,41.0,2024-06-29 01:30:51,7.94,58.0,,regular,"Zwickauer Straße, 60, Mitte, Leipzig, Saxony, Germany, 04103","Lauerscher Weg, Südwest, Leipzig, Saxony, Germany, 04249",130.0,877768
32422.0,2024-06-29 01:35:08,43.0,2024-06-29 01:46:17,7.94,59.0,,regular,"Auenhainer Allee, 6, Markkleeberg, Saxony, Germany, 04416","Zwickauer Straße, 60, Mitte, Leipzig, Saxony, Germany, 04103",125.0,877768
32423.0,2024-06-29 01:50:28,43.0,2024-06-29 02:02:13,8.41,59.0,,regular,"Leipziger Straße, 40a, Naunhof, Saxony, Germany, 04683","Auenhainer Allee, 6, Markkleeberg, Saxony, Germany, 04416",132.0,877768
32424.0,2024-06-29 02:06:24,41.0,2024-06-29 02:19:43,9.16,59.0,,regular,"Baalsdorfer Straße, 162, Ost, Leipzig, Saxony, Germany, 04316","Leipziger Straße, 47, Naunhof, Saxony, Germany, 04683",149.0,877768
32425.0,2024-06-29 02:23:54,41.0,2024-06-29 02:32:23,5.77,59.0,,regular,"IGS Industrieservice, Alte Tauchaer Straße, 60, Südost, Leipzig, Saxony, Germany, 04288","Baalsdorfer Straße, 162, Ost, Leipzig, Saxony, Germany, 04316",91.0,877768
32426.0,2024-06-29 02:36:34,38.0,2024-06-29 02:42:09,3.55,59.0,,regular,"Kleinpösnaer Straße, 21, Südost, Leipzig, Saxony, Germany, 04288","IGS Industrieservice, Alte Tauchaer Straße, 60, Südost, Leipzig, Saxony, Germany, 04288",63.0,877768
32427.0,2024-06-29 02:46:18,25.0,2024-06-29 03:01:24,6.39,37.0,,regular,"Breiteweg, Südost, Leipzig, Saxony, Germany, 04288","Kleinpösnaer Straße, 21, Südost, Leipzig, Saxony, Germany, 04288",136.0,877768
32428.0,2024-06-29 03:05:35,42.0,2024-06-29 03:21:40,11.34,59.0,,regular,"Schollglas GmbH Leipzig, Angerstraße, Gewerbegebiet Gerichshain, Gerichshain, Saxony, Germany, 04827","Breiteweg, Südost, Leipzig, Saxony, Germany, 04288",168.0,877768
32429.0,2024-06-29 03:25:51,40.0,2024-06-29 03:31:20,3.67,59.0,,regular,"Saxony, Germany, 04838","Schollglas GmbH Leipzig, Angerstraße, Gewerbegebiet Gerichshain, Gerichshain, Saxony, Germany, 04827",62.0,877768
32430.0,2024-06-29 03:35:35,46.0,2024-06-29 03:51:36,12.37,59.0,,regular,"Flugplatz Taucha ""Schwarzer Berg"", Am Schwarzen Berg, 1, Taucha, Saxony, Germany, 04425","Saxony, Germany, 04827",179.0,877768
32431.0,2024-06-29 03:55:51,39.0,2024-06-29 04:03:01,4.68,59.0,,regular,"B 87, Taucha, Saxony, Germany, 04425","Flugplatz Taucha ""Schwarzer Berg"", Am Schwarzen Berg, 1, Taucha, Saxony, Germany, 04425",80.0,877768
32432.0,2024-06-29 04:07:13,43.0,2024-06-29 04:18:06,7.74,59.0,,regular,"80.0 / 80.1, BMW-Allee, BMW Werk 07.10 Leipzig, Nordost, Leipzig, Saxony, Germany, 04349","B 87, Taucha, Saxony, Germany, 04425",120.0,877768
32433.0,2024-06-29 04:22:15,41.0,2024-06-29 04:36:47,9.89,59.0,,regular,"Ludwigstraße, 43, Eisenbahnstraße, Ost, Leipzig, Saxony, Germany, 04315","80.0 / 80.1, BMW-Allee, BMW Werk 07.10 Leipzig, Nordost, Leipzig, Saxony, Germany, 04349",157.0,877768
32434.0,2024-06-29 04:41:02,43.0,2024-06-29 04:55:32,10.28,59.0,,regular,"Zeisigweg, 19, Nordwest, Leipzig, Saxony, Germany, 04159","Neustädter Straße, 24, Eisenbahnstraße, Ost, Leipzig, Saxony, Germany, 04315",163.0,877768
32435.0,2024-06-29 04:59:45,45.0,2024-06-29 05:24:33,18.44,59.0,,regular,"Am Ring, Nord, Taucha, Saxony, Germany, 04356","Äußerer Zeisigweg, 37, Nordwest, Leipzig, Saxony, Germany, 04158",274.0,877768
32436.0,2024-06-29 05:28:44,43.0,2024-06-29 05:49:34,15.03,59.0,,regular,"Haynaer Weg, 22, Schkeuditz, Saxony, Germany, 04435","Am Ring, Nord, Taucha, Saxony, Germany, 04356",230.0,877768
32437.0,2024-06-29 05:55:15,42.0,2024-06-29 06:10:14,10.49,59.0,,regular,"Kattersnaundorfer Straße, Lemsel, Nordsachsen, Saxony, Germany, 04519","Haynaer Weg, 22, Schkeuditz, Saxony, Germany, 04435",163.0,877768
32438.0,2024-06-29 06:14:30,45.0,2024-06-29 06:44:00,22.31,59.0,,regular,"S 8a, Schkeuditz, Saxony, Germany, 04435","Werbelin, Rackwitz, Nordsachsen, Saxony, Germany, 04519",327.0,877768
32439.0,2024-06-29 06:48:11,26.0,2024-06-29 06:59:11,4.8,39.0,,regular,"Flughafenringstraße-Nord, Schkeuditz, Saxony, Germany, 04435","S 8a, Schkeuditz, Saxony, Germany, 04435",112.0,877768
32440.0,2024-06-29 07:03:26,43.0,2024-06-29 07:24:08,14.78,59.0,,regular,"Delitzscher Landstraße, 110b, Nord, Leipzig, Saxony, Germany, 04158","Flughafenringstraße-Nord, 11, Schkeuditz, Saxony, Germany, 04435",221.0,877768
32441.0,2024-06-29 07:28:22,38.0,2024-06-29 07:33:33,3.28,59.0,,regular,"K 7429, Rackwitz, Nordsachsen, Saxony, Germany, 04519","Delitzscher Landstraße, Nord, Leipzig, Saxony, Germany, 04158",59.0,877768
32442.0,2024-06-29 07:37:44,43.0,2024-06-29 07:53:49,11.41,59.0,,regular,"Angerstraße, 4b, Zwochau, Wiedemar, Nordsachsen, Saxony, Germany, 04509","K 7429, Rackwitz, Nordsachsen, Saxony, Germany, 04519",180.0,877768
32443.0,2024-06-29 07:58:00,42.0,2024-06-29 08:06:34,6.05,59.0,,regular,"Ernst-Thälmann-Straße, Schkeuditz, Saxony, Germany, 04435","Angerstraße, 4b, Zwochau, Wiedemar, Nordsachsen, Saxony, Germany, 04509",96.0,877768
32444.0,2024-06-29 08:10:45,45.0,2024-06-29 08:41:18,22.73,59.0,,regular,"K 2178, Leuna, Saxony-Anhalt, Germany, 06237","Ernst-Thälmann-Straße, Schkeuditz, Saxony, Germany, 04435",327.0,877768
32445.0,2024-06-29 08:45:31,45.0,2024-06-29 09:07:44,16.55,59.0,,regular,"Hp Haus am See, Hendelweg, Nordwest, Leipzig, Saxony, Germany, 04159","K 2178, Leuna, Saxony-Anhalt, Germany, 06237",243.0,877768
32446.0,2024-06-29 09:11:59,43.0,2024-06-29 09:30:00,12.86,59.0,,regular,"Albersdorfer Straße, Südwest, Leipzig, Saxony, Germany, 04249","Hp Haus am See, Hendelweg, Nordwest, Leipzig, Saxony, Germany, 04159",200.0,877768
32447.0,2024-06-29 09:34:11,38.0,2024-06-29 09:39:10,3.13,58.0,,regular,"56. Schule, Dieskaustraße, 213, Südwest, Leipzig, Saxony, Germany, 04249","Albersdorfer Straße, Südwest, Leipzig, Saxony, Germany, 04249",55.0,877768
32448.0,2024-06-29 09:43:25,40.0,2024-06-29 09:53:30,6.72,59.0,,regular,"Schwimmerinnen, Am Sportforum, Mitte, Leipzig, Saxony, Germany, 04105","Huttenstraße, Dieskaustraße, Südwest, Leipzig, Saxony, Germany, 04249",112.0,877768
32449.0,2024-06-29 09:57:44,39.0,2024-06-29 10:03:56,4.07,59.0,,regular,"Steinstraße, Süd, Leipzig, Saxony, Germany, 04275","Friedrich-Ebert-Straße, 122, Mitte, Leipzig, Saxony, Germany, 04105",73.0,877768
32450.0,2024-06-29 10:08:05,42.0,2024-06-29 10:22:41,10.28,59.0,,regular,"Lebensraum Tongrube, Seifertshainer Straße, Südost, Leipzig, Saxony, Germany, 04288","August-Bebel-Straße, 58, Süd, Leipzig, Saxony, Germany, 04275",162.0,877768
32451.0,2024-06-29 10:26:53,40.0,2024-06-29 10:33:32,4.42,59.0,,regular,"Sportplatzanlage Holzhäuser Straße, Holzhäuser Straße, 161, Südost, Leipzig, Saxony, Germany, 04299","Lebensraum Tongrube, Seifertshainer Straße, Südost, Leipzig, Saxony, Germany, 04288",74.0,877768
32452.0,2024-06-29 10:37:46,35.0,2024-06-29 10:42:12,2.6,59.0,,regular,"Hans-Scholl-Straße, 42, Südost, Leipzig, Saxony, Germany, 04288","Sportplatzanlage Holzhäuser Straße, Holzhäuser Straße, 161, Südost, Leipzig, Saxony, Germany, 04299",50.0,877768
32453.0,2024-06-29 10:46:23,40.0,2024-06-29 10:54:07,5.18,59.0,,regular,"Markkleeberger Straße, 15, Markkleeberg, Saxony, Germany, 04416","Hans-Scholl-Straße, 42, Südost, Leipzig, Saxony, Germany, 04288",86.0,877768
32454.0,2024-06-29 10:58:18,43.0,2024-06-29 11:18:03,14.12,59.0,,regular,"Hebelstraße, 18, Altwest, Leipzig, Saxony, Germany, 04177","Markkleeberger Straße, 15, Markkleeberg, Saxony, Germany, 04416",212.0,877768
32455.0,2024-06-29 11:22:15,43.0,2024-06-29 11:40:13,12.83,59.0,,regular,"Schachtweg, Markkleeberg, Saxony, Germany, 04416","Merseburger Straße, 103, Altwest, Leipzig, Saxony, Germany, 04177",198.0,877768
32456.0,2024-06-29 11:44:27,45.0,2024-06-29 11:58:19,10.38,59.0,,regular,"Zum Kap, Wohngebiet Harthweide, Zwenkau, Saxony, Germany, 04442","Schachtweg, Markkleeberg, Saxony, Germany, 04416",153.0,877768
32457.0,2024-06-29 12:02:33,46.0,2024-06-29 12:47:25,34.54,59.0,,regular,"A 38, Südost, Großpösna, Landkreis Leipzig, Saxony, Germany, 04288","Zum Kap, Wohngebiet Harthweide, Zwenkau, Saxony, Germany, 04442",489.0,877768
32458.0,2024-06-29 12:51:39,41.0,2024-06-29 13:00:10,5.88,59.0,,regular,"S 242, Störmthal, Landkreis Leipzig, Saxony, Germany, 04463","Kanupark am Markkleeberger See, A 38, Südost, Leipzig, Saxony, Germany, 04288",96.0,877768
32459.0,2024-06-29 13:04:22,43.0,2024-06-29 13:13:56,6.78,59.0,,regular,"S 46, Südost, Markkleeberg, Saxony, Germany, 04416","S 242, Störmthal, Landkreis Leipzig, Saxony, Germany, 04463",105.0,877768
32460.0,2024-06-29 13:18:10,39.0,2024-06-29 13:29:01,7.09,59.0,,regular,"Schachtweg, Markkleeberg, Saxony, Germany, 04416","S 46, Südost, Markkleeberg, Saxony, Germany, 04416",118.0,877768
32461.0,2024-06-29 13:33:22,42.0,2024-06-29 13:46:12,9.01,59.0,,regular,"Lauerscher Weg, Südwest, Leipzig, Saxony, Germany, 04249","Schachtweg, Markkleeberg, Saxony, Germany, 04416",138.0,877768
32462.0,2024-06-29 13:50:23,38.0,2024-06-29 13:55:02,2.98,59.0,,regular,"Kloßstraße, 25-31, Kloßstraße, Südwest, Leipzig, Saxony, Germany, 04249","Lauerscher Weg, Südwest, Leipzig, Saxony, Germany, 04249",54.0,877768
32463.0,2024-06-29 14:00:22,42.0,2024-06-29 14:18:48,12.93,59.0,,regular,"Theklaer Straße, Nordost, Leipzig, Saxony, Germany, 04349","Kloßstraße, 25-31, Kloßstraße, Südwest, Leipzig, Saxony, Germany, 04249",200.0,877768
32464.0,2024-06-29 14:23:02,46.0,2024-06-29 14:46:13,17.78,59.0,,regular,"B 184, Krostitz, Nordsachsen, Saxony, Germany, 04519","Theklaer Straße, Nordost, Leipzig, Saxony, Germany, 04349",262.0,877768
32465.0,2024-06-29 14:50:29,45.0,2024-06-29 15:14:29,18.01,59.0,,regular,"Alte Salzstraße, Liemehna, Eilenburg-West, Nordsachsen, Saxony, Germany, 04838","Biesen, Nordsachsen, Saxony, Germany, 04519",259.0,877768
32466.0,2024-06-29 15:18:38,40.0,2024-06-29 15:26:25,5.2,59.0,,regular,"Saxony, Germany, 04838","Alte Salzstraße, Liemehna, Eilenburg-West, Nordsachsen, Saxony, Germany, 04838",84.0,877768
32467.0,2024-06-29 15:30:36,43.0,2024-06-29 15:44:05,9.6,59.0,,regular,"Eilenburger Straße, Hohenleina, Krostitz, Nordsachsen, Saxony, Germany, 04509","Saxony, Germany, 04838",148.0,877768
32468.0,2024-06-29 15:48:14,42.0,2024-06-29 16:05:26,12.03,59.0,,regular,"BMW Werksfeuerwehr, BMW-Allee, BMW Werk 07.10 Leipzig, Nordost, Leipzig, Saxony, Germany, 04349","S 4, Hohenleina, Krostitz, Nordsachsen, Saxony, Germany, 04509",190.0,877768
32469.0,2024-06-29 16:09:41,40.0,2024-06-29 16:19:21,6.46,59.0,,regular,"GolfPark Leipzig, Kuckucksweg, Nord, Leipzig, Saxony, Germany, 04356","Mitarbeiter, BMW-Allee, Nordost, Leipzig, Saxony, Germany, 04349",109.0,877768
32470.0,2024-06-29 16:23:36,44.0,2024-06-29 16:49:07,18.9,59.0,,regular,"Am Sportplatz, Zwochau, Wiedemar, Nordsachsen, Saxony, Germany, 04509","GolfPark Leipzig, Kuckucksweg, Nord, Leipzig, Saxony, Germany, 04356",285.0,877768
32471.0,2024-06-29 16:53:20,44.0,2024-06-29 17:03:12,7.16,59.0,,regular,"Hellmann Lager, Ikarusstraße, Schkeuditz, Saxony, Germany, 04435","Am Sportplatz, Zwochau, Wiedemar, Nordsachsen, Saxony, Germany, 04509",114.0,877768
